URLs Downloaded, Size, # of outlinks found, Content-type
https://www.wsj.com/articles/how-to-dump-facebook-or-at-least-put-it-in-the-dog-house-for-a-while-1521846110?mod=article_inline&tesla=y,1035938,261,text/html
https://www.wsj.com/articles/schneiderman-is-out-and-the-jockeying-to-replace-him-has-begun-1525819904?mod=article_inline,1034486,261,text/html
https://www.wsj.com/articles/novartis-to-buy-gene-therapy-company-avexis-for-8-7-billion-1523251511?mod=article_inline,1032079,258,text/html
https://www.wsj.com/articles/under-armour-taps-bergman-to-be-cfo-as-it-continues-shake-up-1512431521?mod=article_inline,1052090,269,text/html
https://www.wsj.com/articles/chances-of-an-irs-audit-are-lowand-getting-lower-1490582326?mod=article_inline,1054293,289,text/html
https://www.wsj.com/articles/frances-new-layoff-law-triggers-flux-in-labor-market-1519041600?mod=article_inline,1034461,262,text/html
https://www.wsj.com/amp/articles/walgreens-has-made-takeover-approach-to-amerisourcebergen-1518480542,54463,38,text/html
https://www.wsj.com/articles/novartis-may-still-spin-off-alcon-but-not-before-2019-1508832863?mod=article_inline,1032849,261,text/html
https://www.wsj.com/articles/sonos-files-to-go-public-headed-for-trading-this-month-1530888037?mod=article_inline,1032355,260,text/html
https://www.wsj.com/articles/under-pressure-at-under-armour-ceo-says-his-eye-is-on-the-ball-1514203200?mod=article_inline,1035127,262,text/html
https://www.wsj.com/amp/articles/in-warlight-echoes-of-ondaatjes-the-english-patient-1525103774,49136,25,text/html
https://www.wsj.com/articles/investors-look-for-insights-into-feds-direction-at-hearing-for-nominees-1526385601,1034955,260,text/html
https://www.wsj.com/articles/facebooks-lax-data-policies-led-to-cambridge-analytica-crisis-1521590720?mod=article_inline&page=2&pos=11,1032739,258,text/html
https://www.wsj.com/articles/for-u-s-grad-students-overseas-schools-beckon-1490278126?mod=article_inline,1053362,289,text/html
https://www.wsj.com/articles/under-armour-vows-changes-as-sales-profits-continue-to-slump-1509452470?mod=article_inline,1033754,263,text/html
https://www.wsj.com/articles/cushman-wakefield-files-for-ipo-1529533366?mod=article_inline,1033360,260,text/html
https://www.wsj.com/articles/gsk-to-buy-out-novartiss-stake-in-health-care-venture-for-13-billion-1522130448?mod=article_inline,1033738,260,text/html
https://www.wsj.com/articles/record-buybacks-help-steady-wobbly-market-1525950001?mod=article_inline,1033852,262,text/html
https://www.wsj.com/articles/bankruptcy-option-urged-for-atlantic-city-1453945880?mod=article_inline,1034248,264,text/html
https://www.wsj.com/amp/articles/investors-look-for-insights-into-feds-direction-at-hearing-for-nominees-1526385601,54982,31,text/html
https://www.wsj.com/articles/the-nostalgic-appeal-of-instant-camerasand-why-theyre-back-1527182307,1030420,258,text/html
https://www.wsj.com/articles/david-goldberg-surveymonkey-ceo-dies-at-age-47-1430672009?mod=article_inline,1032736,261,text/html
https://www.wsj.com/articles/atlantic-city-bid-to-stay-afloat-hits-new-phase-1464915553?mod=article_inline,1033538,261,text/html
https://www.wsj.com/amp/articles/americas-coolest-drinking-city-1529676049,51995,30,text/html
https://www.wsj.com/articles/stock-buybacks-are-booming-but-share-prices-arent-budging-1531054801?mod=article_inline,1036644,261,text/html
https://www.wsj.com/amp/articles/the-silk-road-meets-the-auto-age-a-look-back-1529676092,46360,28,text/html
https://www.wsj.com/articles/real-estate-ipo-to-test-investor-faith-in-economic-expansion-1532430000?mod=article_inline,1036365,261,text/html
https://www.wsj.com/articles/asia-pacific-stocks-fall-to-kick-off-the-week-1517790854?mod=article_inline,1033819,261,text/html
https://www.wsj.com/articles/on-eve-of-ipo-bloom-energy-faces-questions-about-settlement-with-former-investors-1532431801?mod=article_inline,1032491,261,text/html
https://www.wsj.com/articles/atlantic-city-takeover-plan-moves-forward-1453840623?mod=article_inline,1032960,261,text/html
https://www.wsj.com/articles/franco8217s-legacy-rattles-spain-1385942672?mod=article_inline,1030001,259,text/html
https://www.wsj.com/amp/articles/the-nostalgic-appeal-of-instant-camerasand-why-theyre-back-1527182307,47190,33,text/html
https://www.wsj.com/articles/in-love-probability-calculus-suggests-only-fools-rush-in-1486722600?mod=article_inline,1032634,262,text/html
https://www.wsj.com/articles/italy-and-spain-send-european-stocks-into-retreat-1527578851?mod=article_inline,1035709,266,text/html
https://www.wsj.com/articles/what-is-the-buyback-window-1444012050?mod=article_inline,1054029,291,text/html
https://www.wsj.com/amp/articles/metoo-coming-to-a-bookstore-near-you-1517408548,58140,33,text/html
https://www.wsj.com/articles/turkeys-political-upheaval-unnerves-investors-1463750817?mod=article_inline,1034174,262,text/html
https://www.wsj.com/articles/the-strangely-effective-and-easy-way-to-win-a-bidding-war-1516280661?mod=article_inline,1033030,261,text/html
https://www.wsj.com/articles/to-find-love-match-this-valentines-day-try-love-math-1423842975?mod=article_inline,1033112,262,text/html
https://www.wsj.com/articles/long-island-rail-roads-new-chief-gets-a-bumpy-start-1535302801?mod=article_inline,1034272,261,text/html
https://www.wsj.com/articles/generalissimo-franco-is-still-dead-but-for-some-not-dead-enough-1440114783?mod=article_inline,1030497,259,text/html
https://www.wsj.com/articles/be-my-financially-compatible-valentine-1455286835?mod=article_inline,1031540,262,text/html
https://www.wsj.com/articles/how-schools-can-get-children-to-eat-their-vegetables-1487944388?mod=article_inline,1053399,289,text/html
https://www.wsj.com/amp/articles/the-hedge-fund-pioneer-turned-accidental-luxury-hotelier-1529415391,63677,33,text/html
https://www.wsj.com/amp/articles/stuck-in-a-reading-rut-how-to-create-new-book-habits-1519747200,59290,41,text/html
https://www.wsj.com/articles/how-artificial-intelligence-will-transform-business-1520993160?mod=article_inline,1054607,290,text/html
https://www.wsj.com/amp/articles/go-beyond-sushi-tokyos-culinary-gems-1529415957,59786,34,text/html
https://www.wsj.com/amp/articles/childrens-books-safe-journeys-1526072727,45239,25,text/html
https://www.wsj.com/articles/to-treat-depression-try-a-digital-therapist-1498227092?mod=article_inline,1055196,289,text/html
https://www.wsj.com/articles/cynthia-nixon-blames-gov-cuomo-for-slow-subway-progress-1532386153?mod=article_inline&page=1&pos=17,1033836,261,text/html
https://www.wsj.com/articles/where-luxury-fashion-is-a-high-speed-high-volume-business-1477504330?mod=article_inline,1033084,264,text/html
https://www.wsj.com/amp/articles/in-a-new-macbeth-crime-novelist-jo-nesbo-sets-the-tragedy-in-1970s-u-k-1522848500,53427,34,text/html
https://www.wsj.com/articles/how-to-get-patients-to-take-more-control-of-their-medical-decisions-1488164941?mod=article_inline,1055840,291,text/html
https://www.wsj.com/articles/eurozone-economy-wavers-in-first-quarter-1525252208?mod=article_inline,1030932,260,text/html
https://www.wsj.com/articles/the-new-arms-race-in-ai-1520009261?mod=article_inline,1035472,265,text/html
https://www.wsj.com/articles/oprah-winfrey-taking-10-stake-in-weight-watchers-1445251920?mod=article_inline,1037872,266,text/html
https://www.wsj.com/articles/ecb-to-end-bond-buys-as-crisis-policies-wind-down-1528977227?mod=article_inline,1035080,262,text/html
https://www.wsj.com/articles/new-poll-puts-cuomo-ahead-of-nixon-in-governors-race-with-shrinking-margin-1533053839?mod=article_inline,1033829,259,text/html
https://www.wsj.com/articles/how-3-d-printing-is-changing-health-care-1505268301?mod=article_inline,1054655,289,text/html
https://www.wsj.com/articles/can-robo-advisers-replace-human-financial-advisers-1456715553?mod=article_inline,1054163,289,text/html
https://www.wsj.com/articles/with-online-luxury-in-vogue-richemont-snaps-up-yoox-net-a-porter-1516622321?mod=article_inline,1034472,261,text/html
https://www.wsj.com/articles/why-men-have-such-a-hard-time-with-aging-1488164880?mod=article_inline,1053485,289,text/html
https://www.wsj.com/amp/articles/mickey-spillanes-work-keeps-coming-12-years-after-his-death-1519655488,53683,26,text/html
https://www.wsj.com/articles/for-luxury-retail-real-estate-paris-retains-its-je-ne-sais-quoi-1530529201?mod=article_inline,1035864,259,text/html
https://www.wsj.com/articles/hersheys-sales-not-so-sweet-1517500814,1030378,260,text/html
https://www.wsj.com/articles/meet-the-chatbots-providing-mental-healthcare-1533828373?mod=article_inline,1066193,269,text/html
https://www.wsj.com/articles/brick-and-mortar-stores-are-shuttering-at-a-record-pace-1492818818?mod=article_inline,1034747,259,text/html
https://www.wsj.com/articles/see-where-your-hospital-ranks-in-emergency-room-times-1505244288?mod=article_inline,951502,34,text/html
https://www.wsj.com/articles/facebook-confirms-data-sharing-deals-with-chinese-tech-firms-1528246126?mod=article_inline,1034502,261,text/html
https://www.wsj.com/articles/trump-administration-portends-numerous-changes-in-space-policies-1484959270?mod=article_inline,1031580,259,text/html
https://www.wsj.com/articles/how-apps-can-help-manage-chronic-diseases-1498443120?mod=article_inline,1054778,291,text/html
https://www.wsj.com/articles/europes-fashion-brands-expand-in-u-s-even-as-american-stores-close-doors-1494495004?mod=article_inline,1034465,261,text/html
https://www.wsj.com/articles/seven-jobs-robots-will-createor-expand-1525054021?mod=article_inline,1056312,291,text/html
https://www.wsj.com/amp/articles/hersheys-sales-not-so-sweet-1517500814,47292,30,text/html
https://www.wsj.com/articles/unibail-selling-properties-after-big-westfield-deal-1530529200?mod=article_inline,1031720,259,text/html
https://www.wsj.com/articles/the-internet-isnt-killing-shopping-mallsother-malls-are-1492513200?mod=article_inline&tesla=y,1032237,262,text/html
https://www.wsj.com/articles/commerce-secretary-becomes-point-man-for-promoting-commercial-space-projects-1519257529?mod=article_inline,1033502,259,text/html
https://www.wsj.com/articles/diy-gene-editing-fast-cheapand-worrisome-1488164820?mod=article_inline,1055193,290,text/html
https://www.wsj.com/articles/zuckerberg-defends-facebook-against-charges-it-harmed-political-discourse-1478833876?mod=article_inline,1033631,261,text/html
https://www.wsj.com/articles/retailers-call-centers-bring-life-to-dead-mall-space-1493112603?mod=article_inline,1033124,262,text/html
https://www.wsj.com/articles/homes-with-ties-to-the-revolutionary-war-1518035059?mod=article_inline,1030265,259,text/html
https://www.wsj.com/articles/new-york-democrats-put-gov-cuomo-letitia-james-on-primary-ballot-1527116823?mod=article_inline,1035183,261,text/html
https://www.wsj.com/articles/chinas-mobile-payment-boom-changes-how-people-shop-borrow-even-panhandle-1515000570,1036962,259,text/html
https://www.wsj.com/articles/mall-troubles-threaten-a-rite-of-passage-the-teen-job-1495540801?mod=article_inline,1034556,261,text/html
https://www.wsj.com/articles/heads-up-jon-gray-makes-a-super-bowl-cameo-1517954982?mod=article_inline,1031580,259,text/html
https://www.wsj.com/articles/private-sector-adds-219-000-new-jobs-in-july-driven-by-mid-sized-firms-1533128181?mod=article_inline,1032424,260,text/html
https://www.wsj.com/articles/myths-about-vaccines-are-hard-to-dispel-1505268361?mod=article_inline,1053052,289,text/html
https://www.wsj.com/articles/pentagon-ramps-up-space-warfare-effort-1493199003?mod=article_inline,1032042,260,text/html
https://www.wsj.com/articles/estate-sales-are-cool-again-1517496775?mod=article_inline,953981,34,text/html
https://www.wsj.com/articles/mall-owners-see-strength-in-smaller-numbers-1494619600?mod=article_inline,1032514,261,text/html
https://www.wsj.com/amp/articles/chinas-mobile-payment-boom-changes-how-people-shop-borrow-even-panhandle-1515000570,68099,35,text/html
https://www.wsj.com/articles/congressman-sean-patrick-maloney-to-enter-n-y-attorney-general-race-1528257660?mod=article_inline,1032649,261,text/html
https://www.wsj.com/amp/articles/apple-pay-promised-to-make-plastic-obsolete-then-came-wary-shoppers-confused-clerks-1491384606,56590,40,text/html
https://www.wsj.com/articles/canceling-puerto-rico-debt-impractical-says-hedge-fund-billionaire-klarman-1508441733?mod=article_inline,1057096,267,text/html
https://www.wsj.com/amp/articles/teslas-engineering-chief-takes-leave-of-absence-at-pivotal-moment-1526082594,51056,34,text/html
https://www.wsj.com/articles/how-to-fix-the-emergency-room-1505268780?mod=article_inline,1052088,289,text/html
https://www.wsj.com/articles/SB984773426512765541?mod=article_inline,1024822,258,text/html
https://www.wsj.com/articles/apple-pay-promised-to-make-plastic-obsolete-then-came-wary-shoppers-confused-clerks-1491384606,1034713,259,text/html
https://www.wsj.com/amp/articles/how-the-35-year-old-executive-director-of-wikimedia-travels-1529588701,51566,27,text/html
https://www.wsj.com/amp/articles/residents-raise-a-big-stink-over-pig-farms-in-north-carolina-1527591600,57463,32,text/html
https://www.wsj.com/articles/dead-mall-space-could-spur-warehouse-e-commerce-deals-1496169682?mod=article_inline,1032650,261,text/html
https://www.wsj.com/articles/barbara-underwood-officially-replaces-n-y-attorney-general-1527029924?mod=article_inline,1032956,261,text/html
https://www.wsj.com/articles/tencent-music-entertainment-group-preparing-ipo-1524434289?mod=article_inline,1034004,262,text/html
https://www.wsj.com/articles/insight-venture-partners-raises-6-3-billion-for-10th-fund-1531952351?mod=article_inline&page=1&pos=4,1032768,261,text/html
https://www.wsj.com/articles/to-reduce-c-sections-change-the-culture-of-the-labor-ward-1505268661?mod=article_inline,1055959,290,text/html
https://www.wsj.com/articles/accel-kkr-invests-in-geological-modeling-software-maker-seequent-1536174518?mod=article_inline&page=1&pos=1,63555,56,text/html
https://www.wsj.com/articles/teslas-engineering-chief-takes-leave-of-absence-at-pivotal-moment-1526082594,1031847,259,text/html
https://www.wsj.com/articles/why-china-is-keeping-a-close-eye-on-tech-giant-tencent-1531047602?mod=article_inline,1035491,263,text/html
https://www.wsj.com/articles/new-york-republicans-nominate-keith-wofford-for-state-attorney-general-1527178955?mod=article_inline,1032250,259,text/html
https://www.wsj.com/articles/columbus-has-its-day-1419348813?mod=article_inline,1031427,259,text/html
https://www.wsj.com/articles/residents-raise-a-big-stink-over-pig-farms-in-north-carolina-1527591600,1034121,260,text/html
https://www.wsj.com/articles/mortgage-servicing-shrinks-at-biggest-u-s-banks-1467384050?mod=article_inline,1033068,260,text/html
https://www.wsj.com/articles/chinese-ride-hailing-giant-hits-accelerator-on-talks-for-potential-ipo-1524553831?mod=article_inline,1035323,260,text/html
